日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-11-07,103.491,103.583,103.583,103.491,989,10243167.0,0.09,0.12,0.122,0.07
2018-11-08,103.815,103.9,103.901,103.815,1015,10537534.0,0.08,0.31,0.317,0.07
2018-11-09,103.8,103.83,103.83,103.8,986,10239036.0,0.03,-0.07,-0.07,0.07
2018-11-12,104.18,103.871,104.18,103.871,1117,11602458.0,0.3,0.04,0.041,0.08
2018-11-13,103.813,103.875,103.888,103.811,804,8348029.0,0.07,0.0,0.004,0.06
2018-11-14,103.981,104.203,104.249,103.98,10669,111112177.0,0.26,0.32,0.328,0.76
2018-11-15,104.345,104.511,104.518,104.02,16358,170648142.0,0.48,0.3,0.308,1.17
2018-11-16,104.56,104.708,104.782,104.56,18383,192267982.0,0.21,0.19,0.197,1.31
2018-11-19,104.918,104.843,105.218,104.833,4164,43692120.0,0.37,0.13,0.135,0.3
2018-11-20,104.645,104.736,104.8,104.645,19227,201440000.0,0.15,-0.1,-0.107,1.37
2018-11-21,104.9,104.743,104.9,104.697,16187,169584091.0,0.19,0.01,0.007,1.16
2018-11-22,105.808,104.674,105.808,104.674,18558,194482851.0,1.08,-0.07,-0.069,1.33
2018-11-23,104.77,104.684,104.771,104.502,16327,170825580.0,0.26,0.01,0.01,1.17
2018-11-26,104.598,104.498,104.646,104.482,11776,123117923.0,0.16,-0.18,-0.186,0.84
2018-11-27,104.298,104.507,104.507,104.298,15958,166696417.0,0.2,0.01,0.009,1.14
2018-11-28,104.52,104.545,104.563,104.52,10880,113758979.0,0.04,0.04,0.038,0.78
2018-11-29,104.61,104.752,104.996,104.61,10393,108799327.0,0.37,0.2,0.207,0.74
2018-11-30,104.705,104.587,104.752,101.645,12670,132648359.0,2.97,-0.16,-0.165,0.91
2018-12-03,104.587,104.737,104.741,104.4,12577,131708421.0,0.33,0.14,0.15,0.9
2018-12-04,104.778,104.966,104.976,104.778,9478,99435286.0,0.19,0.22,0.229,0.68
2018-12-05,105.199,105.223,105.72,105.004,14353,151303298.0,0.68,0.24,0.257,1.03
2018-12-06,105.228,105.339,105.48,105.202,14719,154959798.0,0.26,0.11,0.116,1.05
2018-12-07,105.255,105.38,105.409,105.255,7533,79375112.0,0.15,0.04,0.041,0.54
2018-12-10,105.38,105.499,105.82,105.35,14500,153043524.0,0.45,0.11,0.119,1.04
2018-12-11,105.548,105.654,105.658,105.548,3710,39179384.0,0.1,0.15,0.155,0.27
2018-12-12,105.654,105.685,105.696,105.504,1414,14941560.0,0.18,0.03,0.031,0.1
2018-12-13,105.413,105.335,105.555,105.25,940,9905651.0,0.29,-0.33,-0.35,0.07
2018-12-14,105.02,104.982,105.3,104.729,1977,20760416.0,0.54,-0.34,-0.353,0.14
2018-12-17,105.102,104.91,105.102,104.9,12605,132289429.0,0.19,-0.07,-0.072,0.9
2018-12-18,104.66,104.746,104.91,104.6,2694,28199719.0,0.3,-0.16,-0.164,0.19
2018-12-19,104.777,104.885,104.885,104.77,6463,67765520.0,0.11,0.13,0.139,0.46
2018-12-20,105.25,105.195,105.25,105.03,12120,127489204.0,0.21,0.3,0.31,0.87
2018-12-21,105.198,105.422,105.56,105.195,15552,164035611.0,0.35,0.22,0.227,1.11
2018-12-24,105.316,105.25,105.415,105.209,8526,89737140.0,0.2,-0.16,-0.172,0.61
2018-12-25,105.25,105.306,105.4,105.15,11817,124420020.0,0.24,0.05,0.056,0.84
2018-12-26,105.438,105.536,105.536,105.349,4488,47283939.0,0.18,0.22,0.23,0.32
2018-12-27,105.536,105.658,105.68,105.406,17165,181329284.0,0.26,0.12,0.122,1.23
2018-12-28,105.711,106.134,106.3,105.711,44686,474038576.0,0.56,0.45,0.476,3.19
2019-01-02,105.9,106.08,106.193,105.688,34564,366828624.0,0.48,-0.05,-0.054,2.47
2019-01-03,106.08,106.257,106.257,106.08,3386,35960846.0,0.17,0.17,0.177,0.24
2019-01-04,106.28,106.119,106.44,106.0,2113,22445327.0,0.41,-0.13,-0.138,0.15
2019-01-07,106.09,106.007,106.116,105.91,642,6807891.0,0.19,-0.11,-0.112,0.05
2019-01-08,106.04,106.092,106.123,106.0,1347,14285252.0,0.12,0.08,0.085,0.1
2019-01-09,106.121,106.172,106.182,106.075,935,9919823.0,0.1,0.08,0.08,0.07
2019-01-10,106.185,106.191,106.285,106.182,595,6321295.0,0.1,0.02,0.019,0.04
2019-01-11,106.191,106.184,106.201,106.141,1095,11627258.0,0.06,-0.01,-0.007,0.08
2019-01-14,106.213,106.144,106.226,106.1,1199,12723842.0,0.12,-0.04,-0.04,0.09
2019-01-15,106.104,106.1,106.155,106.059,701,7438166.0,0.09,-0.04,-0.044,0.05
2019-01-16,106.108,106.352,106.594,106.108,1669,17730804.0,0.46,0.24,0.252,0.12
2019-01-17,106.58,106.539,106.58,106.48,1289,13732463.0,0.09,0.18,0.187,0.09
2019-01-18,106.5,106.44,106.512,106.43,1136,12094432.0,0.08,-0.09,-0.099,0.08
2019-01-21,106.4,106.3,106.411,106.195,971,10320979.0,0.2,-0.13,-0.14,0.07
2019-01-22,106.19,106.319,106.34,106.19,2062,21922145.0,0.14,0.02,0.019,0.15
2019-01-23,106.28,106.221,106.3,106.198,334,3548688.0,0.1,-0.09,-0.098,0.02
2019-01-24,106.201,106.263,106.279,106.167,368,3909747.0,0.11,0.04,0.042,0.03
2019-01-25,106.263,106.113,106.263,106.083,1010,10718552.0,0.17,-0.14,-0.15,0.07
2019-01-28,106.064,106.109,106.12,106.01,1678,17797694.0,0.1,0.0,-0.004,0.12
2019-01-29,106.063,106.181,106.184,106.063,1233,13089414.0,0.11,0.07,0.072,0.09
2019-01-30,106.25,106.269,106.289,106.25,411,4367550.0,0.04,0.08,0.088,0.03
2019-01-31,106.3,106.351,106.415,106.3,591,6285339.0,0.11,0.08,0.082,0.04
2019-02-01,106.451,106.456,106.554,106.419,534,5684737.0,0.13,0.1,0.105,0.04
2019-02-11,106.456,106.641,106.641,106.4,1205,12839364.0,0.23,0.17,0.185,0.09
2019-02-12,106.645,106.72,106.79,106.645,647,6906235.0,0.14,0.07,0.079,0.05
2019-02-13,106.721,106.779,106.815,106.721,2638,28169652.0,0.09,0.06,0.059,0.19
2019-02-14,106.78,106.651,106.818,106.075,1263,13471701.0,0.7,-0.12,-0.128,0.09
2019-02-15,106.67,106.779,106.9,106.67,3373,35999357.0,0.22,0.12,0.128,0.24
2019-02-18,106.748,106.676,106.748,106.675,7593,80999996.0,0.07,-0.1,-0.103,0.54
2019-02-19,106.6,106.587,106.61,106.42,10333,110085784.0,0.18,-0.08,-0.089,0.74
2019-02-20,106.585,106.475,106.585,106.428,5892,62745245.0,0.15,-0.11,-0.112,0.42
2019-02-21,106.47,106.401,106.472,106.354,4360,46412275.0,0.11,-0.07,-0.074,0.31
2019-02-22,106.39,106.234,106.39,106.159,1603,17038914.0,0.22,-0.16,-0.167,0.11
2019-02-25,106.2,106.114,106.261,106.0,4309,45711075.0,0.25,-0.11,-0.12,0.31
2019-02-26,106.015,105.8,106.015,105.68,2527,26746825.0,0.32,-0.3,-0.314,0.18
2019-02-27,105.808,106.0,106.009,105.808,3639,38538353.0,0.19,0.19,0.2,0.26
2019-02-28,106.069,106.01,106.069,106.0,1205,12775796.0,0.07,0.01,0.01,0.09
2019-03-01,106.011,105.96,106.106,105.885,1422,15073202.0,0.21,-0.05,-0.05,0.1
2019-03-04,105.76,105.947,105.985,105.7,2933,31039714.0,0.27,-0.01,-0.013,0.21
2019-03-05,105.85,105.84,105.901,105.8,1621,17161428.0,0.1,-0.1,-0.107,0.12
2019-03-06,105.73,105.833,105.924,105.73,2176,23030792.0,0.18,-0.01,-0.007,0.16
2019-03-07,105.838,106.176,106.192,105.838,3006,31874868.0,0.33,0.32,0.343,0.21
2019-03-08,106.189,106.236,106.4,106.181,9455,100479249.0,0.21,0.06,0.06,0.68
2019-03-11,106.378,106.232,106.378,106.218,1585,16840008.0,0.15,0.0,-0.004,0.11
2019-03-12,106.233,106.317,106.41,106.233,4021,42762587.0,0.17,0.08,0.085,0.29
2019-03-13,106.241,106.373,106.398,106.241,447,4753636.0,0.15,0.05,0.056,0.03
2019-03-14,106.4,106.357,106.422,106.357,906,9638800.0,0.06,-0.02,-0.016,0.06
2019-03-15,106.35,106.394,106.395,106.307,524,5573619.0,0.08,0.03,0.037,0.04
2019-03-18,106.354,106.347,106.406,105.6,2184,23184560.0,0.76,-0.04,-0.047,0.16
2019-03-19,106.152,106.401,106.5,106.152,602,6409697.0,0.33,0.05,0.054,0.04
2019-03-20,106.45,106.489,106.533,106.45,294,3132808.0,0.08,0.08,0.088,0.02
2019-03-21,106.43,106.486,106.49,106.43,537,5717901.0,0.06,0.0,-0.003,0.04
2019-03-22,106.488,106.66,106.66,106.488,713,7602676.0,0.16,0.16,0.174,0.05
2019-03-25,106.76,106.889,106.999,106.76,666,7116265.0,0.22,0.21,0.229,0.05
2019-03-26,106.891,107.128,107.18,106.85,851,9115126.0,0.31,0.22,0.239,0.06
2019-03-27,107.128,107.09,107.173,107.032,868,9296453.0,0.13,-0.04,-0.038,0.06
2019-03-28,107.001,106.99,107.088,106.99,154,1648201.0,0.09,-0.09,-0.1,0.01
2019-03-29,107.279,106.88,107.279,106.733,2629,28124463.0,0.51,-0.1,-0.11,0.19
2019-04-01,106.568,106.782,106.899,106.568,780,8331415.0,0.31,-0.09,-0.098,0.06
2019-04-02,106.77,106.429,106.77,106.34,4377,46585872.0,0.4,-0.33,-0.353,0.31
2019-04-03,106.68,106.02,106.68,106.001,645,6850138.0,0.64,-0.38,-0.409,0.05
2019-04-04,105.849,105.725,105.921,105.706,1500,15865014.0,0.2,-0.28,-0.295,0.11
2019-04-08,105.699,105.5,105.7,105.2,12190,128654814.0,0.47,-0.21,-0.225,0.87
2019-04-09,105.505,105.533,105.7,105.505,818,8641640.0,0.18,0.03,0.033,0.06
2019-04-10,104.7,105.351,105.698,104.7,1136,11958994.0,0.95,-0.17,-0.182,0.08
2019-04-11,105.351,105.565,105.651,105.351,1547,16328950.0,0.28,0.2,0.214,0.11
2019-04-12,105.48,105.42,105.559,105.401,1568,16534513.0,0.15,-0.14,-0.145,0.11
2019-04-15,105.25,104.86,105.25,104.733,1633,17126034.0,0.49,-0.53,-0.56,0.12
2019-04-16,104.84,104.62,104.84,104.51,758,7935904.0,0.31,-0.23,-0.24,0.05
2019-04-17,105.588,104.895,105.588,104.501,1149,12012369.0,1.04,0.26,0.275,0.08
2019-04-18,104.563,104.801,104.811,104.563,740,7751971.0,0.24,-0.09,-0.094,0.05
2019-04-19,104.9,104.911,104.99,104.889,1124,11796233.0,0.1,0.1,0.11,0.08
2019-04-22,104.9,104.707,104.9,104.659,1092,11434784.0,0.23,-0.19,-0.204,0.08
2019-04-23,104.581,104.539,104.648,104.461,1430,14952755.0,0.18,-0.16,-0.168,0.1
2019-04-24,104.448,104.45,104.686,104.448,382,3994159.0,0.23,-0.09,-0.089,0.03
2019-04-25,104.45,104.529,104.88,104.252,853,8916185.0,0.6,0.08,0.079,0.06
2019-04-26,104.53,104.645,104.65,104.53,689,7207888.0,0.11,0.11,0.116,0.05
2019-04-29,104.548,104.49,104.645,104.435,834,8717350.0,0.2,-0.15,-0.155,0.06
2019-04-30,104.491,104.796,104.799,104.491,384,4019578.0,0.29,0.29,0.306,0.03
2019-05-06,104.896,105.09,105.2,104.896,1014,10652778.0,0.29,0.28,0.294,0.07
2019-05-07,105.17,105.128,105.2,105.022,445,4678546.0,0.17,0.04,0.038,0.03
2019-05-08,105.199,105.212,105.299,105.199,350,3682759.0,0.1,0.08,0.084,0.03
2019-05-09,105.311,105.35,105.379,105.3,732,7709905.0,0.08,0.13,0.138,0.05
2019-05-10,105.36,105.53,105.595,105.263,874,9216574.0,0.32,0.17,0.18,0.06
2019-05-13,105.63,105.949,105.997,105.63,1098,11628182.0,0.35,0.4,0.419,0.08
2019-05-14,105.95,105.81,105.99,105.798,520,5503665.0,0.18,-0.13,-0.139,0.04
2019-05-15,105.721,105.804,105.805,105.522,426,4504735.0,0.27,-0.01,-0.006,0.03
2019-05-16,105.88,105.87,105.899,105.801,823,8714242.0,0.09,0.06,0.066,0.06
2019-05-17,105.891,105.994,105.999,105.871,727,7703090.0,0.12,0.12,0.124,0.05
2019-05-20,105.988,106.006,106.076,105.909,420,4453016.0,0.16,0.01,0.012,0.03
2019-05-21,106.006,105.786,106.05,105.301,901,9531789.0,0.71,-0.21,-0.22,0.06
2019-05-22,105.786,105.699,105.786,105.62,734,7757008.0,0.16,-0.08,-0.087,0.05
2019-05-23,105.695,105.721,105.776,105.562,661,6985530.0,0.2,0.02,0.022,0.05
2019-05-24,105.626,105.651,105.72,105.626,265,2800099.0,0.09,-0.07,-0.07,0.02
2019-05-27,105.551,105.32,105.551,105.045,591,6228005.0,0.48,-0.31,-0.331,0.04
2019-05-28,105.488,105.543,105.577,105.363,332,3497442.0,0.2,0.21,0.223,0.02
2019-05-29,105.557,105.72,105.72,105.557,628,6636365.0,0.15,0.17,0.177,0.04
2019-05-30,105.72,105.826,105.827,105.72,587,6210214.0,0.1,0.1,0.106,0.04
2019-05-31,105.859,105.917,106.12,105.859,413,4374011.0,0.25,0.09,0.091,0.03
2019-06-03,106.017,106.114,106.199,106.0,510,5411601.0,0.19,0.19,0.197,0.04
2019-06-04,106.116,106.324,106.325,106.115,1051,11171014.0,0.2,0.2,0.21,0.08
2019-06-05,106.324,106.473,106.474,106.225,668,7108200.0,0.23,0.14,0.149,0.05
2019-06-06,106.473,106.496,106.658,106.422,833,8871797.0,0.22,0.02,0.023,0.06
2019-06-10,106.48,106.401,106.48,106.28,567,6030030.0,0.19,-0.09,-0.095,0.04
2019-06-11,106.31,106.161,106.31,105.952,2602,27606828.0,0.34,-0.23,-0.24,0.19
2019-06-12,106.16,106.14,106.19,106.062,299,3175247.0,0.12,-0.02,-0.021,0.02
2019-06-13,106.145,106.275,106.287,106.145,414,4399282.0,0.13,0.13,0.135,0.03
2019-06-14,106.283,106.44,106.44,106.283,701,7456467.0,0.15,0.16,0.165,0.05
2019-06-17,106.44,106.512,106.53,106.44,627,6678016.0,0.08,0.07,0.072,0.04
2019-06-18,106.464,106.41,106.472,106.389,445,4735507.0,0.08,-0.1,-0.102,0.03
2019-06-19,106.35,106.353,106.399,106.001,872,9262491.0,0.37,-0.05,-0.057,0.06
2019-06-20,106.4,106.402,106.48,106.4,599,6375325.0,0.08,0.05,0.049,0.04
2019-06-21,106.396,106.401,106.444,106.3,726,7723985.0,0.14,0.0,-0.001,0.05
2019-06-24,106.4,106.37,106.461,106.35,404,4297845.0,0.1,-0.03,-0.031,0.03
2019-06-25,106.371,106.444,106.549,106.371,766,8154762.0,0.17,0.07,0.074,0.05
2019-06-26,106.411,106.392,106.411,106.391,238,2532475.0,0.02,-0.05,-0.052,0.02
2019-06-27,106.45,106.35,106.45,106.213,424,4513564.0,0.22,-0.04,-0.042,0.03
2019-06-28,106.358,106.436,106.468,106.28,1199,12752867.0,0.18,0.08,0.086,0.09
2019-07-01,106.408,106.501,106.519,106.335,855,9103522.0,0.17,0.06,0.065,0.06
2019-07-02,106.565,106.595,106.699,106.229,3680,39196271.0,0.44,0.09,0.094,0.26
2019-07-03,106.715,106.796,107.0,106.601,590,6297684.0,0.37,0.19,0.201,0.04
2019-07-04,106.82,107.07,107.071,106.796,723,7728560.0,0.26,0.26,0.274,0.05
2019-07-05,106.72,106.89,117.0,106.72,6200,66271089.0,9.6,-0.17,-0.18,0.44
2019-07-08,106.886,106.815,106.886,106.684,930,9936106.0,0.19,-0.07,-0.075,0.07
2019-07-09,107.299,106.911,107.315,106.817,792,8465316.0,0.47,0.09,0.096,0.06
2019-07-10,106.899,106.862,106.976,106.859,599,6402059.0,0.11,-0.05,-0.049,0.04
2019-07-11,107.017,106.913,107.018,106.875,1007,10775327.0,0.13,0.05,0.051,0.07
2019-07-12,106.979,106.919,106.979,106.907,787,8415024.0,0.07,0.01,0.006,0.06
2019-07-15,107.019,106.99,107.199,106.957,967,10348826.0,0.23,0.07,0.071,0.07
2019-07-16,106.962,106.961,107.021,106.952,601,6430163.0,0.06,-0.03,-0.029,0.04
2019-07-17,106.999,106.98,106.999,106.963,968,10355992.0,0.03,0.02,0.019,0.07
2019-07-18,107.019,107.055,107.056,107.019,738,7899641.0,0.03,0.07,0.075,0.05
2019-07-19,107.12,107.076,107.199,107.069,480,5140129.0,0.12,0.02,0.021,0.03
2019-07-22,107.13,107.131,107.249,107.0,964,10330977.0,0.23,0.05,0.055,0.07
2019-07-23,107.161,107.175,107.223,107.16,715,7663761.0,0.06,0.04,0.044,0.05
2019-07-24,107.168,107.137,107.216,107.117,702,7521152.0,0.09,-0.04,-0.038,0.05
2019-07-25,107.071,107.031,107.095,106.698,349,3735396.0,0.37,-0.1,-0.106,0.02
2019-07-26,107.0,107.059,107.139,107.0,411,4400636.0,0.13,0.03,0.028,0.03
2019-07-29,107.014,107.002,107.05,106.91,657,7030123.0,0.13,-0.05,-0.057,0.05
2019-07-30,106.828,106.978,106.978,106.808,752,8042198.0,0.16,-0.02,-0.024,0.05
2019-07-31,106.978,107.139,107.14,106.978,812,8695867.0,0.15,0.15,0.161,0.06
2019-08-01,107.152,107.17,107.201,107.152,471,5048617.0,0.05,0.03,0.031,0.03
2019-08-02,107.576,107.441,107.576,107.27,747,8023791.0,0.29,0.25,0.271,0.05
2019-08-05,107.52,107.838,107.955,107.519,1160,12501785.0,0.41,0.37,0.397,0.08
2019-08-06,108.335,108.098,108.338,108.012,1245,13462555.0,0.3,0.24,0.26,0.09
2019-08-07,108.094,108.0,108.5,107.958,635,6867969.0,0.5,-0.09,-0.098,0.05
2019-08-08,108.0,108.12,108.299,107.821,415,4485814.0,0.44,0.11,0.12,0.03
2019-08-09,108.148,108.52,108.543,108.11,339,3672366.0,0.4,0.37,0.4,0.02
2019-08-12,108.542,108.439,108.542,108.22,310,3359754.0,0.3,-0.07,-0.081,0.02
2019-08-13,108.44,108.55,108.919,108.337,580,6296797.0,0.54,0.1,0.111,0.04
2019-08-14,108.551,108.61,109.003,108.479,1387,15073392.0,0.48,0.06,0.06,0.1
2019-08-15,108.501,108.566,108.898,108.42,559,6071050.0,0.44,-0.04,-0.044,0.04
2019-08-16,108.566,108.43,108.6,108.374,579,6279258.0,0.21,-0.13,-0.136,0.04
2019-08-19,108.231,108.289,108.446,108.23,565,6120994.0,0.2,-0.13,-0.141,0.04
2019-08-20,108.218,108.199,108.35,108.179,346,3744111.0,0.16,-0.08,-0.09,0.02
2019-08-21,108.009,108.141,108.399,108.001,637,6888502.0,0.37,-0.05,-0.058,0.05
2019-08-22,108.04,108.101,108.141,108.01,698,7550497.0,0.12,-0.04,-0.04,0.05
2019-08-23,107.801,107.986,108.06,107.801,896,9678890.0,0.24,-0.11,-0.115,0.06
2019-08-26,108.05,108.22,108.223,108.05,1261,13642453.0,0.16,0.22,0.234,0.09
2019-08-27,108.2,108.085,108.2,107.82,945,10212738.0,0.35,-0.12,-0.135,0.07
2019-08-28,108.089,108.132,108.159,108.085,1023,11062377.0,0.07,0.04,0.047,0.07
2019-08-29,108.131,108.232,108.267,108.01,1476,15959135.0,0.24,0.09,0.1,0.11
2019-08-30,108.04,108.159,108.232,108.04,1285,13897779.0,0.18,-0.07,-0.073,0.09
2019-09-02,108.101,108.05,108.195,108.0,553,5978112.0,0.18,-0.1,-0.109,0.04
2019-09-03,108.061,108.051,108.24,108.02,525,5675197.0,0.2,0.0,0.001,0.04
2019-09-04,108.05,108.061,108.09,108.05,756,8169804.0,0.04,0.01,0.01,0.05
2019-09-05,108.13,108.141,108.151,108.019,970,10486326.0,0.12,0.07,0.08,0.07
2019-09-06,108.133,108.39,108.41,107.9,667,7223247.0,0.47,0.23,0.249,0.05
2019-09-09,108.103,108.221,108.35,108.1,496,5368788.0,0.23,-0.16,-0.169,0.04
2019-09-10,108.22,108.121,108.22,108.11,254,2746683.0,0.1,-0.09,-0.1,0.02
2019-09-11,108.003,108.13,108.166,108.003,557,6020901.0,0.15,0.01,0.009,0.04
2019-09-12,108.101,107.999,108.11,107.999,445,4808174.0,0.1,-0.12,-0.131,0.03
2019-09-16,107.999,107.852,107.999,107.8,944,10187270.0,0.18,-0.14,-0.147,0.07
2019-09-17,107.857,107.919,108.02,107.857,437,4717743.0,0.15,0.06,0.067,0.03
2019-09-18,107.83,107.841,107.979,107.83,375,4044756.0,0.14,-0.07,-0.078,0.03
2019-09-19,107.839,107.799,107.901,107.788,413,4452505.0,0.1,-0.04,-0.042,0.03
2019-09-20,107.781,107.813,107.813,107.781,235,2533268.0,0.03,0.01,0.014,0.02
2019-09-23,107.83,107.825,107.891,107.638,539,5812535.0,0.23,0.01,0.012,0.04
2019-09-24,107.803,107.799,107.856,107.76,418,4509788.0,0.09,-0.02,-0.026,0.03
2019-09-25,107.799,107.79,107.801,107.768,263,2834669.0,0.03,-0.01,-0.009,0.02
2019-09-26,107.735,107.53,107.742,107.51,218,2346529.0,0.22,-0.24,-0.26,0.02
2019-09-27,107.51,107.424,107.63,107.424,132,1419175.0,0.19,-0.1,-0.106,0.01
2019-09-30,107.422,107.43,107.583,107.254,411,4413664.0,0.31,0.01,0.006,0.03
2019-10-08,107.4,107.539,107.539,107.4,491,5277724.0,0.13,0.1,0.109,0.04
2019-10-09,107.602,107.701,107.72,107.602,548,5902242.0,0.11,0.15,0.162,0.04
2019-10-10,107.719,107.72,107.768,107.65,498,5365355.0,0.11,0.02,0.019,0.04
2019-10-11,107.53,107.598,107.661,107.519,180,1936843.0,0.13,-0.11,-0.122,0.01
2019-10-14,107.598,107.535,107.601,107.406,419,4505966.0,0.18,-0.06,-0.063,0.03
2019-10-15,107.625,107.524,107.625,107.453,206,2215005.0,0.16,-0.01,-0.011,0.01
2019-10-16,107.49,107.491,107.52,107.482,117,1257657.0,0.04,-0.03,-0.033,0.01
2019-10-17,107.49,107.51,107.511,107.471,161,1730824.0,0.04,0.02,0.019,0.01
2019-10-18,107.66,107.419,107.66,107.4,370,3977475.0,0.24,-0.08,-0.091,0.03
2019-10-21,107.419,107.25,107.419,107.249,227,2436290.0,0.16,-0.16,-0.169,0.02
2019-10-22,107.171,107.12,107.171,107.119,349,3741893.0,0.05,-0.12,-0.13,0.02
2019-10-23,107.163,107.141,107.163,107.14,180,1928645.0,0.02,0.02,0.021,0.01
2019-10-24,107.64,107.176,107.64,107.176,202,2165779.0,0.43,0.03,0.035,0.01
2019-10-25,107.175,107.122,107.175,107.111,413,4424460.0,0.06,-0.05,-0.054,0.03
2019-10-28,107.122,106.921,107.122,106.92,461,4930974.0,0.19,-0.19,-0.201,0.03
2019-10-29,106.723,106.649,106.916,106.6,444,4736278.0,0.3,-0.25,-0.272,0.03
2019-10-30,106.7,106.5,106.7,106.499,121,1294867.0,0.19,-0.14,-0.149,0.01
2019-10-31,106.7,106.651,106.7,106.511,408,4348939.0,0.18,0.14,0.151,0.03
2019-11-01,106.7,106.741,106.845,106.7,510,5441118.0,0.14,0.08,0.09,0.04
2019-11-04,106.551,106.674,106.741,106.551,560,5974062.0,0.18,-0.06,-0.067,0.04
2019-11-05,106.603,106.8,106.8,106.603,652,6964192.0,0.18,0.12,0.126,0.05
2019-11-06,106.76,106.901,106.949,106.76,345,3687783.0,0.18,0.09,0.101,0.02
2019-11-07,106.9,106.88,106.98,106.86,383,4094443.0,0.11,-0.02,-0.021,0.03
2019-11-08,106.86,106.715,106.86,106.71,800,8541405.0,0.14,-0.15,-0.165,0.06
2019-11-11,106.801,106.881,106.995,106.717,1320,14096289.0,0.26,0.16,0.166,0.09
2019-11-12,106.923,106.948,106.996,106.923,649,6942074.0,0.07,0.06,0.067,0.05
2019-11-13,107.049,107.096,107.097,107.049,754,8072724.0,0.04,0.14,0.148,0.05
2019-11-14,107.144,107.212,107.249,107.096,966,10355389.0,0.14,0.11,0.116,0.07
2019-11-15,107.215,107.241,107.299,107.17,496,5318946.0,0.12,0.03,0.029,0.04
2019-11-18,107.268,107.442,107.458,107.079,963,10343563.0,0.35,0.19,0.201,0.07
2019-11-19,107.376,107.541,107.639,107.376,1003,10785345.0,0.24,0.09,0.099,0.07
2019-11-20,107.55,107.606,107.639,107.55,1168,12566052.0,0.08,0.06,0.065,0.08
2019-11-21,107.556,107.6,107.648,107.51,879,9458194.0,0.13,-0.01,-0.006,0.06
2019-11-22,107.55,107.565,107.598,107.503,516,5551901.0,0.09,-0.03,-0.035,0.04
2019-11-25,107.516,107.447,107.563,107.403,294,3161024.0,0.15,-0.11,-0.118,0.02
2019-11-26,107.412,107.491,107.548,107.412,1302,13990939.0,0.13,0.04,0.044,0.09
2019-11-27,107.581,107.569,107.68,107.521,403,4335312.0,0.15,0.07,0.078,0.03
2019-11-28,107.569,107.601,107.66,107.569,248,2669236.0,0.08,0.03,0.032,0.02
2019-11-29,107.552,107.6,107.68,107.552,594,6390757.0,0.12,0.0,-0.001,0.04
2019-12-02,107.55,107.691,107.75,107.528,25429,273851968.0,0.21,0.08,0.091,1.82
2019-12-03,107.641,107.672,107.707,107.542,10529,113402881.0,0.15,-0.02,-0.019,0.75
2019-12-04,107.673,107.823,107.9,107.673,727,7837582.0,0.21,0.14,0.151,0.05
2019-12-05,107.823,107.876,107.9,107.823,167,1800958.0,0.07,0.05,0.053,0.01
2019-12-06,107.841,107.845,107.87,107.629,184,1983987.0,0.22,-0.03,-0.031,0.01
2019-12-09,107.83,107.839,107.939,107.83,49,528456.0,0.1,-0.01,-0.006,0.0
2019-12-10,107.709,107.72,107.839,107.709,122,1315913.0,0.12,-0.11,-0.119,0.01
2019-12-11,107.726,107.748,107.79,107.719,248,2672119.0,0.07,0.03,0.028,0.02
2019-12-12,107.726,107.795,107.795,107.726,177,1908832.0,0.06,0.04,0.047,0.01
2019-12-13,107.781,107.723,107.782,107.686,460,4959377.0,0.09,-0.07,-0.072,0.03
2019-12-16,107.689,107.695,107.799,107.689,343,3694655.0,0.1,-0.03,-0.028,0.02
2019-12-17,107.7,107.5,107.7,107.5,289,3114006.0,0.19,-0.18,-0.195,0.02
2019-12-18,107.452,107.5,107.74,107.452,403,4334369.0,0.27,0.0,0.0,0.03
2019-12-19,107.452,107.53,107.764,107.402,7352,79216297.0,0.34,0.03,0.03,0.53
2019-12-20,107.763,107.705,108.004,107.506,7993,86284963.0,0.46,0.16,0.175,0.57
2019-12-23,107.755,108.13,108.132,107.755,1614,17449287.0,0.35,0.39,0.425,0.12
2019-12-24,108.178,108.21,108.319,108.178,3892,42152559.0,0.13,0.07,0.08,0.28
2019-12-25,108.26,108.31,108.399,108.226,3198,34636821.0,0.16,0.09,0.1,0.23
2019-12-26,108.309,108.449,108.455,108.309,2867,31091620.0,0.13,0.13,0.139,0.2
2019-12-27,108.39,108.451,108.461,108.351,3113,33759636.0,0.1,0.0,0.002,0.22
2019-12-30,108.39,108.444,108.49,108.3,239,2591484.0,0.18,-0.01,-0.007,0.02
2019-12-31,108.39,108.47,108.489,108.39,297,3220947.0,0.09,0.02,0.026,0.02
2020-01-02,108.352,108.351,108.453,108.35,616,6675862.0,0.09,-0.11,-0.119,0.04
2020-01-03,108.301,108.359,108.48,108.27,148,1603002.0,0.19,0.01,0.008,0.01
2020-01-06,108.408,108.5,108.547,108.286,261,2828773.0,0.24,0.13,0.141,0.02
2020-01-07,108.549,108.434,108.549,108.368,111,1204576.0,0.17,-0.06,-0.066,0.01
2020-01-08,108.434,108.438,108.54,108.352,331,3588714.0,0.17,0.0,0.004,0.02
2020-01-09,108.438,108.459,108.625,108.388,5661,61486024.0,0.22,0.02,0.021,0.4
2020-01-10,108.509,108.874,108.876,108.457,23625,257078573.0,0.39,0.38,0.415,1.69
